ID,Sample,Texapon SB 3 KC,Plantapon ACG 50,Plantapon LC 7,Plantacare 818,Plantacare 2000,Dehyton MC,Dehyton PK 45,Dehyton ML,Dehyton AB 30,Plantapon Amino SCG-L,Plantapon Amino KG-L,Dehyquart A-CA,Luviquat Excellence,Dehyquart CC6,Dehyquart CC7 Benz,Salcare Super 7,Arlypon F,Arlypon TT,Water,Sample Density
495,495,0,11.66,0,0,0,0,0,0,10.15,0,0,0,0,2.5,0,0,3.85,0,71.81,1.01
496,496,0,0,0,0,0,12.77,0,9.53,0,0,0,0,0,2.02,0,0,1.04,0,74.65,1.02
497,497,0,0,0,12.58,0,0,0,0,0,12.03,0,0,0,1.72,0,0,4.22,0,69.44,1.01
498,498,0,0,0,0,0,0,12.21,0,12.21,0,0,0,0,1.54,0,0,4.07,0,69.96,1.01
499,499,0,0,0,0,0,8.97,0,0,0,9.25,0,0,0,2.87,0,0,1.11,0,77.8,1.01
500,500,9.34,0,0,0,0,0,0,8.69,0,0,0,0,0,1.35,0,0,1.56,0,79.06,1.01
501,501,0,0,9.99,0,0,0,0,0,10.08,0,0,0,0,1.43,0,0,2.15,0,76.35,1.01
502,502,0,0,10.73,0,0,0,0,0,0,0,0,12.95,0,2.69,0,0,1.19,0,72.44,1
503,503,8.32,0,0,0,0,8.32,0,0,0,0,0,0,0,2.83,0,0,1.33,0,79.19,1.02
504,504,0,0,0,0,0,0,11.01,0,0,0,12.12,0,0,1.87,0,0,3.48,0,71.52,1.01
505,505,0,0,0,0,0,12.4,0,0,0,0,0,8.6,0,1.69,0,0,1.85,0,75.46,1
506,506,0,0,0,0,9.16,0,12.49,0,0,0,0,0,0,1.39,0,0,2.81,0,74.15,1.01
507,507,0,0,0,0,0,0,0,0,9.06,10.73,0,0,0,2.8,0,0,4.89,0,72.52,1
508,508,11.1,0,0,0,0,0,0,0,0,8.97,0,0,0,2.31,0,0,2.52,0,75.09,1.01
509,509,0,0,0,0,9.71,0,0,0,9.16,0,0,0,0,2.43,0,0,2.3,0,76.41,1.01
510,510,10.92,0,0,0,0,0,10.27,0,0,0,0,0,0,1.65,0,0,4.74,0,72.43,1.01
511,511,9.9,0,0,0,0,0,0,0,0,0,8.51,0,0,2.46,0,0,2.67,0,76.46,1.01
512,512,0,0,0,0,9.53,12.86,0,0,0,0,0,0,0,2.24,0,0,1.41,0,73.96,1.02
513,513,0,10.64,0,0,0,0,0,0,0,12.4,0,0,0,1.83,0,0,1.48,0,73.65,1.02
514,514,0,0,9.44,0,8.05,0,0,0,0,0,0,0,0,1.76,0,0,1.7,0,79.06,1.01
515,515,0,0,0,0,0,0,12.12,0,0,0,0,9.71,0,1.13,0,0,3.93,0,73.11,1
516,516,0,0,0,11.84,12.58,0,0,0,0,0,0,0,0,1.98,0,0,4.52,0,69.07,1.02
517,517,10.08,0,0,0,10.36,0,0,0,0,0,0,0,0,2.72,0,0,2.59,0,74.24,1.02
518,518,0,0,0,0,0,0,0,11.47,0,0,0,10.92,0,2.35,0,0,3.78,0,71.48,1
519,519,0,0,0,0,0,8.51,11.38,0,0,0,0,0,0,2.61,0,0,2.07,0,75.43,1.01
520,520,0,0,0,0,0,9.25,0,0,9.34,0,0,0,0,2.94,0,0,2.74,0,75.72,1.01
521,521,0,0,0,0,0,0,0,0,11.19,0,10.45,0,0,1.09,0,0,2.37,0,74.89,1
522,522,0,0,0,0,0,0,0,8.79,0,0,10.82,0,0,1.24,0,0,1.26,0,77.89,1.01
523,523,12.1,0,0,0,0,0,0,0,0,11.82,0,0,0,0,0,2.86,1.5,0,71.72,1.02
524,524,0,0,0,0,10.9,0,12.51,0,0,0,0,0,0,0,0,2.25,2.5,0,71.89,1.02
525,525,0,0,12.79,0,11.96,0,0,0,0,0,0,0,0,0,0,1.92,1.06,0,72.28,1.02
526,526,0,0,0,0,0,8.76,0,0,12.38,0,0,0,0,0,0,1.97,2.06,0,74.83,1.01
527,527,0,0,10.01,0,0,0,0,8.76,0,0,0,0,0,0,0,2.03,2.83,0,76.36,1.01
528,528,0,9.18,10.99,0,0,0,0,0,0,0,0,0,0,0,0,1.75,2.28,0,75.81,1.02
529,529,9.32,0,0,0,0,0,0,0,0,0,9.6,0,0,0,0,2.97,3.39,0,74.72,1.01
530,530,0,0,0,0,0,11.26,12.65,0,0,0,0,0,0,0,0,1.53,4.72,0,69.83,1.01
531,531,0,0,0,0,0,0,10.43,0,0,0,8.9,0,0,0,0,1.25,2.17,0,77.25,1.01
532,532,0,0,0,0,11.12,0,0,0,0,12.1,0,0,0,0,0,1.69,3.72,0,71.36,1.01
533,533,0,0,0,0,0,0,0,0,0,8.9,8.62,0,0,0,0,2.81,1.39,0,78.28,1.01
534,534,0,0,0,0,0,0,9.88,0,0,10.43,0,0,0,0,0,2.75,1.28,0,75.67,1.01
535,535,0,0,9.6,0,0,0,0,0,12.93,0,0,0,0,0,0,2.36,3.28,0,71.83,1.01
536,536,0,0,0,12.65,0,0,0,9.74,0,0,0,0,0,0,0,2.58,1.61,0,73.42,1.02
537,537,0,10.57,0,0,0,0,12.24,0,0,0,0,0,0,0,0,1.86,4.94,0,70.39,1.02
538,538,0,0,0,0,0,0,0,12.93,0,0,8.21,0,0,0,0,1.08,4.61,0,73.17,1.01
539,539,0,0,8.62,0,0,0,8.35,0,0,0,0,0,0,0,0,1.19,3.17,0,78.67,1.01
540,540,0,0,8.21,0,0,0,0,0,0,8.07,0,0,0,0,0,1.36,1.17,0,81.19,1.01
541,541,0,8.35,0,0,0,10.01,0,0,0,0,0,0,0,0,0,1.03,3.83,0,76.78,1.01
542,542,0,0,0,10.95,0,0,0,0,0,0,0,9.46,0,0,0,2.69,1.94,0,74.92,1
543,543,0,0,0,0,0,0,9.46,0,0,0,0,9.18,0,0,0,2.08,4.06,0,75.22,1
544,544,0,11.4,0,0,0,0,0,0,0,12.79,0,0,0,0,0,1.31,4.83,0,69.67,1.01
545,545,0,0,0,0,0,0,0,10.15,0,0,0,9.32,0,0,0,1.14,2.61,0,76.78,1
546,546,0,8.49,0,11.26,0,0,0,0,0,0,0,0,0,0,0,1.64,3.94,0,74.67,1.02
547,547,0,0,0,0,0,9.04,0,10.68,0,0,0,0,0,0,0,2.64,3.06,0,74.56,1.01
548,548,10.71,10.85,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,3.61,0,73.03,1.02
549,549,11.96,0,0,0,0,0,0,0,0,0,0,10.15,0,0,0,1.47,4.17,0,72.25,1
550,550,0,0,0,0,0,0,0,0,12.51,0,9.88,0,0,0,0,2.31,1.83,0,73.47,1.01
551,551,0,0,0,0,9.74,0,0,0,0,0,11.68,0,0,0,0,2.47,1.72,0,74.39,1.01
552,552,0,0,0,0,0,0,0,0,12.38,0,0,11.12,0,0,0,2.42,2.94,0,71.14,1
553,553,0,11.68,0,0,0,0,0,11.4,0,0,0,0,0,0,0,2.14,4.28,0,70.5,1.02
554,554,11.82,0,0,0,0,0,0,0,9.04,0,0,0,0,0,0,2.92,3.5,0,72.72,1.01
555,555,10.29,0,0,0,0,0,10.29,0,0,0,0,0,0,0,0,2.19,4.39,0,72.83,1.01
556,556,0,0,0,0,8.07,0,0,0,10.57,0,0,0,0,0,0,1.42,2.72,0,77.22,1.01
557,557,0,0,0,0,0,11.54,0,0,0,8.49,0,0,0,0,0,1.58,4.5,0,73.89,1.01
558,558,0,0,0,0,0,0,0,12.24,0,11.54,0,0,0,0,0,2.53,2.39,0,71.31,1.01
559,559,0,0,0,0,9.38,0,0,11.7,0,0,0,0,0,0,0,1.01,1.08,0,76.83,1.02
560,560,0,0,0,0,12.91,9.09,0,0,0,0,0,0,0,0,0,2.95,4.97,0,70.08,1.02
561,561,0,13,0,0,0,0,0,0,0,0,0,8.12,0,0,0,1.04,3.54,0,74.31,1.01
562,562,0,0,9.3,0,0,0,0,0,0,12.99,0,0,0,0,0,2.97,3.69,0,71.05,1.01
563,563,0,0,11.3,11.01,0,0,0,0,0,0,0,0,0,0,0,1.14,1.76,0,74.79,1.02
564,564,0,11.7,0,0,0,8.51,0,0,0,0,0,0,0,0,0,2.88,1.01,0,75.9,1.02
565,565,0,0,0,0,12.06,0,0,0,0,0,0,11.72,0,0,0,2.8,4.61,0,68.8,1
566,566,8.08,0,0,0,0,10.64,0,0,0,0,0,0,0,0,0,1.03,4.98,0,75.28,1.01
567,567,0,0,0,0,0,0,12.97,0,0,0,0,12.19,0,0,0,1.37,1.48,0,72,1
568,568,0,0,0,0,0,0,8,0,0,0,8.04,0,0,0,0,2.99,4.45,0,76.51,1
569,569,0,0,0,10.04,0,0,0,0,0,0,8.93,0,0,0,0,1.09,4.55,0,75.39,1.01
570,570,0,0,0,12.27,0,10.27,0,0,0,0,0,0,0,0,0,1.26,3.31,0,72.89,1.02
571,571,11.89,0,0,0,0,0,0,8.78,0,0,0,0,0,0,0,1.84,2.67,0,74.82,1.02
572,572,0,0,0,0,0,9.71,0,0,0,0,0,11.45,0,0,0,1.79,2.05,0,75,1
573,573,11,0,0,0,0,12.02,0,0,0,0,0,0,0,0,0,3,1.26,0,72.73,1.02
574,574,0,0,0,10.42,0,0,9.89,0,0,0,0,0,0,0,0,2.56,4.83,0,72.31,1.01
575,575,0,0,0,10.78,0,0,0,0,0,8.13,0,0,0,0,0,2.78,2.8,0,75.5,1.01
576,576,0,0,0,0,9.2,0,0,0,0,0,0,8.2,0,0,0,1.28,1.97,0,79.36,1
577,577,0,0,0,0,0,8.96,0,0,0,12.4,0,0,0,0,0,1.08,3.23,0,74.32,1.01
578,578,0,0,0,0,0,0,0,8.54,0,10.18,0,0,0,0,0,1.9,1.11,0,78.27,1.01
579,579,0,0,0,0,0,0,0,0,0,0,11.44,11.35,0,0,0,2.66,3.52,0,71.02,0.99
580,580,0,0,0,0,0,12.03,0,0,0,0,9.26,0,0,0,0,1.07,1.27,0,76.37,1.01
581,581,0,0,0,12.55,0,0,12.94,0,0,0,0,0,0,0,0,1.15,4.28,0,69.07,1.01
582,582,10.21,0,0,8.37,0,0,0,0,0,0,0,0,0,0,0,2.43,3.77,0,75.22,1.02
583,583,0,0,0,10.55,0,9.88,0,0,0,0,0,0,0,1.07,0,0,1.03,0,77.47,1.02
584,584,0,0,0,0,0,0,0,0,12.92,0,0,9.34,0,1,0,0,4.9,0,71.84,0.99
585,585,8.77,0,0,0,0,0,0,0,8.36,0,0,0,0,1.04,0,0,2.61,0,79.23,1.01
586,586,0,0,0,0,0,0,0,0,0,0,8.57,12.96,0,1.22,0,0,4.83,0,72.41,0.99
587,587,12.43,0,0,0,0,0,0,0,0,0,0,11.08,0,1.18,0,0,2.8,0,72.52,1
588,588,0,0,0,0,12.69,0,0,0,0,0,0,10.61,0,1.55,0,0,1.46,0,73.68,1
589,589,10.37,0,0,0,0,0,0,0,0,12.88,0,0,0,1.44,0,0,3.2,0,72.1,1.01
590,590,0,0,0,0,0,12.38,0,0,0,0,8.74,0,0,2.76,0,0,4.78,0,71.35,1.01
591,591,0,0,8.18,8.63,0,0,0,0,0,0,0,0,0,1.54,0,0,4.13,0,77.53,1.01
592,592,0,0,9.33,0,11.85,0,0,0,0,0,0,0,0,2.99,0,0,1,0,74.83,1.02
593,593,9.41,12.5,0,0,0,0,0,0,0,0,0,0,0,1.14,0,0,2.22,0,74.73,1.02
594,594,9.15,0,0,8.17,0,0,0,0,0,0,0,0,0,1.65,0,0,1.32,0,79.72,1.02
595,595,11.1,0,0,0,11.41,0,0,0,0,0,0,0,0,1.03,0,0,4.04,0,72.42,1.02
596,596,0,0,12.53,0,0,0,0,0,12.99,0,0,0,0,1.94,0,0,1.09,0,71.44,1.01
597,597,10.68,0,8.05,0,0,0,0,0,0,0,0,0,0,2.93,0,0,1.65,0,76.68,1.02
598,598,0,10.61,0,9.26,0,0,0,0,0,0,0,0,0,2.55,0,0,4.31,0,73.27,1.02
599,599,0,10.25,8.68,0,0,0,0,0,0,0,0,0,0,2.28,0,0,2.14,0,76.66,1.02
600,600,0,0,0,0,0,10.18,0,12.44,0,0,0,0,0,2.48,0,0,4.92,0,69.97,1.01
601,601,0,0,0,0,0,8.86,0,0,0,0,9.47,0,0,1.42,0,0,1.73,0,78.52,1.01
602,602,0,0,10.8,0,0,0,0,0,0,0,0,10.19,0,1.32,0,0,4.74,0,72.95,1
603,603,0,0,0,0,12.84,0,0,0,0,8.46,0,0,0,2.96,0,0,3.09,0,72.64,1.01
604,604,0,0,0,8.84,12.15,0,0,0,0,0,0,0,0,2.57,0,0,2.74,0,73.7,1.02
605,605,0,0,0,9.13,0,12.71,0,0,0,0,0,0,0,2.91,0,0,4.41,0,70.83,1.01
606,606,0,0,0,0,0,0,0,11.63,0,8.72,0,0,0,1.22,0,0,1.16,0,77.27,1.01
607,607,0,0,0,0,12.89,0,0,0,0,0,12.36,0,0,1.38,0,0,3.87,0,69.5,1.01
608,608,0,11.31,0,0,0,0,0,11,0,0,0,0,0,2.52,0,0,1.11,0,74.07,1.02
609,609,0,0,0,0,10.11,0,0,8.92,0,0,0,0,0,1.11,0,0,4.56,0,75.29,1.01
610,610,0,0,8.28,0,0,0,0,12.1,0,0,0,0,0,1,0,0,3.49,0,75.13,1.01
611,611,0,0,0,10.08,0,0,0,0,0,10.28,0,0,0,2.72,0,0,1.4,0,75.53,1.01
612,612,10.85,8.27,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,2.78,0,76.14,1.02
613,613,0,0,0,0,0,12.74,0,0,0,8.02,0,0,0,1.09,0,0,1.96,0,76.19,1.01
614,614,0,0,0,0,11.95,0,0,11.51,0,0,0,0,0,2.95,0,0,4.87,0,68.73,1.01
615,615,0,0,0,0,0,0,0,0,0,8.13,0,8.23,0,2.65,0,0,3.22,0,77.78,1
616,616,0,0,10.67,0,0,0,11.52,0,0,0,0,0,0,1.68,0,0,2.07,0,74.05,1.01
617,617,0,12.29,0,0,0,0,0,0,0,9.95,0,0,0,2.53,0,0,2.99,0,72.25,1.02
618,618,0,0,0,0,0,0,9.99,0,10.72,0,0,0,0,1.01,0,0,1.79,0,76.49,1.01
619,619,0,0,0,0,0,0,0,0,0,0,12.72,12.98,0,0,0,1.16,1.01,0,76.56,1.01
620,620,0,8.02,0,0,0,0,0,0,0,0,0,11.53,0,0,0,2.93,4.28,0,70.83,1
621,621,0,0,0,0,0,0,0,0,0,8.27,0,11.43,0,0,0,2.97,1.75,0,74.57,1.01
622,622,0,8.15,0,0,0,0,0,0,0,0,0,12.43,0,0,0,2.42,4.31,0,74.68,1.01
623,623,0,0,0,0,0,0,0,0,0,0,9.65,9.65,0,0,0,2.9,2.1,0,71.45,1.02
624,624,0,0,0,0,0,0,0,0,0,0,11.95,11.95,0,0,0,1.39,1.28,0,76.52,1.01
625,625,0,0,0,0,0,0,8.83,0,8.11,0,0,0,0,0,0,1.07,2.6,0,79.39,1
626,626,0,12.32,0,0,12.16,0,0,0,0,0,0,0,0,0,0,1.03,2.79,0,71.69,1.02
627,627,0,0,0,10.25,0,0,0,11.5,0,0,0,0,0,0,0,2.99,4.54,0,70.71,1.01
628,628,0,0,11.87,0,0,0,0,0,0,0,8.88,0,0,0,0,1.91,3.29,0,74.05,1.01
629,629,0,0,0,0,0,12.39,0,10.65,0,0,0,0,0,0,0,2.51,4.95,0,69.45,1.01
630,630,0,10.37,0,10.2,0,0,0,0,0,0,0,0,0,0,0,1.98,1.06,0,76.39,1.02
631,631,10.03,0,0,0,0,0,0,0,0,0,12.76,0,0,0,0,1.3,1.78,0,74.12,1.01
632,632,0,9.32,0,0,0,0,0,0,0,0,11.66,0,0,0,0,2.77,3.32,0,72.93,1.01
633,633,0,0,0,0,0,0,0,8.44,10.3,0,0,0,0,0,0,2.94,2.65,0,75.66,1.01
634,634,10.89,0,10.79,0,0,0,0,0,0,0,0,0,0,0,0,2.09,2.81,0,73.43,1.02
635,635,0,0,0,0,0,9.74,8.24,0,0,0,0,0,0,0,0,2.07,1.6,0,78.34,1.01
636,636,12.58,0,0,0,0,0,0,12.78,0,0,0,0,0,0,0,2.83,3.72,0,68.09,1.02
637,637,0,0,0,0,11.17,0,0,0,0,0,9.63,0,0,0,0,1.17,3.16,0,74.87,1.01
638,638,0,0,12.96,0,0,0,0,0,0,0,12.07,0,0,0,0,2.53,1.04,0,71.4,1.01
639,639,0,0,0,0,0,0,12.88,12.99,0,0,0,0,0,0,0,1.46,2.27,0,70.39,1.02
640,640,0,0,0,0,0,0,0,11.24,11.03,0,0,0,0,0,0,1,1.54,0,75.18,1.01
641,641,0,0,0,0,0,0,0,0,8.55,0,12.96,0,0,0,0,2.39,4.74,0,71.35,1
642,642,0,0,10.05,0,0,0,0,0,8.8,0,0,0,0,0,0,1.03,4.51,0,75.61,1
643,643,0,0,9.59,0,0,0,0,0,0,0,0,8.45,0,0,0,1.12,1,0,79.84,1
644,644,0,0,12.99,0,0,0,0,0,0,0,0,8.97,0,0,0,2.93,4.28,0,70.83,1
645,645,10.22,0,0,0,0,0,0,0,0,11.39,0,0,0,0,0,1.09,4.99,0,72.31,1.01
646,646,0,11.83,0,0,0,0,0,0,8.91,0,0,0,0,0,0,1.97,2.72,0,74.57,1.02
647,647,0,0,0,0,0,0,0,9.16,0,0,11.7,0,0,0,0,1.24,1.26,0,76.64,1.01
648,648,0,0,0,0,0,0,10.92,0,11.33,0,0,0,0,0,0,2.91,1.08,0,73.75,1.01
649,649,0,8.69,0,0,0,0,0,0,0,10.22,0,0,0,0,0,1.15,1.83,0,78.11,1.01
650,650,0,0,0,9.5,0,0,0,0,12.78,0,0,0,0,0,0,1,3.79,0,72.92,1.01
651,651,0,0,12.49,0,0,0,12.42,0,0,0,0,0,0,0,0,2.86,4.75,0,67.48,1.01
652,652,0,0,0,0,11.56,0,0,12.03,0,0,0,0,0,0,0,2.69,2.31,0,71.42,1.02
653,653,0,12.96,9.72,0,0,0,0,0,0,0,0,0,0,0,0,1.02,4.83,0,71.47,1.02
654,654,0,0,9.46,0,10.76,0,0,0,0,0,0,0,0,0,0,1.84,2.6,0,75.34,1.01
655,655,0,0,0,0,0,0,0,9.82,0,0,0,8.1,0,0,0,2.44,4.94,0,74.7,1
656,656,0,0,12.95,0,0,12.96,0,0,0,0,0,0,0,0,0,1.91,3.12,0,69.05,1.02
657,657,0,0,0,0,10.76,11.13,0,0,0,0,0,0,0,0,0,1.95,1.79,0,74.37,1.02
658,658,0,0,0,0,0,0,0,0,0,0,8.79,8.14,0,0,0,1.03,4.27,0,77.77,0.99
659,659,8.4,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,1.9,1.07,0,79.53,1.02
660,660,0,0,0,0,0,0,0,0,0,10.32,0,8.25,0,0,0,2.04,1.57,0,77.82,1
661,661,0,0,0,12.38,0,0,0,0,0,0,10.93,0,0,0,0,2.41,4.11,0,70.17,1.01
662,662,0,0,0,0,0,0,11.24,0,0,12.81,0,0,0,0,0,1.3,2.07,0,72.58,1.01
663,663,0,0,0,0,9.96,0,0,9.83,0,0,0,0,0,0,0,1.19,3.58,0,75.44,1.01
664,664,12.54,0,0,0,0,0,0,0,0,0,8.23,0,0,0,0,2.76,3.35,0,73.13,1.01
665,665,0,9.65,0,0,0,11.89,0,0,0,0,0,0,0,0,0,2.89,3.23,0,72.34,1.02
666,666,0,0,0,0,0,0,0,0,0,11.99,10.2,0,0,0,0,2.99,4.53,0,70.25,1
667,667,0,0,0,0,0,0,0,11.8,0,0,0,8.26,0,0,0,2.77,0,2.12,75.04,1.01
668,668,0,0,0,8.05,0,0,0,0,0,0,10.14,0,0,0,0,1.31,0,3.79,76.71,1.01
669,669,0,0,0,0,0,10.55,0,8.16,0,0,0,0,0,0,0,2.19,0,1.12,77.98,1.02
670,670,0,0,0,0,0,0,8.99,0,0,0,0,11.91,0,0,0,2.56,0,3.54,73,1
671,671,11.7,0,0,0,0,0,8.99,0,0,0,0,0,0,0,0,1.02,0,3.62,74.67,1.02
672,672,0,0,0,0,0,0,9.82,0,0,0,12.11,0,0,0,0,1.52,0,3.21,73.33,1.01
673,673,0,10.45,0,0,0,0,8.47,0,0,0,0,0,0,0,0,1.56,0,1.79,77.73,1.02
674,674,8.68,0,0,0,0,0,0,0,0,0,11.39,0,0,0,0,1.19,0,3.29,75.46,1.01
675,675,12.53,0,0,0,0,0,0,12.01,0,0,0,0,0,0,0,1.35,0,4.04,70.06,1.02
676,676,12.74,0,0,0,0,0,0,0,0,11.7,0,0,0,0,0,1.65,0,4.46,69.46,1.02
677,677,0,0,0,0,12.95,0,0,8.89,0,0,0,0,0,0,0,2.06,0,1.38,74.73,1.02
678,678,0,0,10.03,0,0,0,10.97,0,0,0,0,0,0,0,0,2.35,0,3.88,72.77,1.01
679,679,10.66,0,0,9.2,0,0,0,0,0,0,0,0,0,0,0,2.9,0,4.96,72.29,1.02
680,680,0,8.26,0,0,0,0,0,0,10.03,0,0,0,0,0,0,2.02,0,3.96,75.73,1.01
681,681,0,0,0,0,0,0,0,0,0,12.01,12.64,0,0,0,0,2.31,0,4.38,68.67,1.01
682,682,0,0,10.76,0,0,0,0,0,0,11.8,0,0,0,0,0,1.69,0,3.71,72.04,1.01
683,683,0,8.36,0,0,0,9.61,0,0,0,0,0,0,0,0,0,2.73,0,4.12,75.17,1.02
684,684,0,0,8.47,0,0,0,0,0,0,0,12.32,0,0,0,0,2.4,0,1.21,75.6,1.01
685,685,0,9.3,0,0,0,0,0,0,0,0,10.86,0,0,0,0,1.6,0,2.79,75.44,1.01
686,686,0,0,0,0,0,0,0,0,11.18,10.45,0,0,0,0,0,1.23,0,3.12,74.02,1.01
687,687,0,0,0,0,0,0,0,0,0,0,11.91,9.41,0,0,0,1.98,0,2.04,74.67,1
688,688,0,0,8.16,0,0,11.18,0,0,0,0,0,0,0,0,0,2.23,0,1.88,76.56,1.02
689,689,0,0,0,8.78,0,0,10.24,0,0,0,0,0,0,0,0,1.44,0,2.62,76.92,1.01
690,690,0,0,0,11.59,0,0,0,0,0,0,0,12.74,0,0,0,2.69,0,2.38,70.6,1.01
691,691,0,0,0,0,0,0,0,0,12.84,0,0,9.82,0,0,0,2.6,0,3.38,71.35,1
692,692,0,0,12.64,9.72,0,0,0,0,0,0,0,0,0,0,0,2.52,0,1.29,73.83,1.02
693,693,0,0,9.09,0,0,0,0,12.22,0,0,0,0,0,0,0,1.9,0,2.96,73.83,1.02
694,694,0,0,0,0,0,9.51,0,0,10.76,0,0,0,0,0,0,1.94,0,4.54,73.25,1.01
695,695,0,0,0,0,0,0,0,0,0,12.11,0,11.07,0,0,0,1.73,0,3.04,72.04,1
696,696,0,0,0,0,0,11.28,0,0,0,0,8.78,0,0,0,0,1.06,0,1.71,77.17,1.01
697,697,0,9.93,0,0,0,0,0,0,0,0,0,9.93,0,0,0,2.48,0,3.46,74.21,1.01
698,698,0,0,0,11.07,0,0,0,8.36,0,0,0,0,0,0,0,1.81,0,4.88,73.88,1.02
699,699,0,0,0,0,0,0,9.2,11.49,0,0,0,0,0,0,0,2.1,0,2.21,75,1.01
700,700,11,10.34,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,4.29,72.54,1.03
701,701,0,12.43,0,0,8.68,0,0,0,0,0,0,0,0,0,0,1.15,0,1.96,75.79,1.02
702,702,0,0,0,0,0,11.39,12.53,0,0,0,0,0,0,0,0,1.48,0,1.04,73.56,1.02
703,703,0,10.86,0,0,0,0,0,10.55,0,0,0,0,0,0,0,1.77,0,2.88,73.94,1.02
704,704,9.72,0,0,0,0,0,0,0,0,0,0,9.09,0,0,0,1.4,0,2.46,77.33,1.01
705,705,0,0,0,0,0,11.49,0,0,0,0,0,12.84,0,0,0,1.27,0,2.71,71.69,1
706,706,0,0,0,0,0,0,9.61,0,8.57,0,0,0,0,0,0,2.65,0,4.21,74.96,1.01
707,707,0,0,12.22,0,12.95,0,0,0,0,0,0,0,0,0,0,2.81,0,2.29,69.73,1.02
708,708,12.32,0,11.28,0,0,0,0,0,0,0,0,0,0,0,0,2.98,0,4.79,68.62,1.02
709,709,0,0,0,0,0,0,0,10.14,0,0,9.51,0,0,0,0,2.85,0,4.71,72.79,1.01
710,710,10.24,0,0,0,9.3,0,0,0,0,0,0,0,0,0,0,2.94,0,4.62,72.9,1.02
711,711,0,0,0,0,8.57,8.05,0,0,0,0,0,0,0,0,0,2.27,0,2.54,78.56,1.02
712,712,0,0,0,0,9.41,0,0,0,0,11.59,0,0,0,0,0,1.1,0,1.62,76.27,1.01
713,713,0,0,0,0,0,0,0,10.34,0,10.66,0,0,0,0,0,2.44,0,1.54,75.02,1.01
714,714,0,0,8.89,0,0,0,0,0,0,0,0,12.43,0,0,0,2.15,0,1.46,75.08,1
715,715,0,12.7,0,0,0,0,0,0,0,10.45,0,0,0,0,0,2.84,0,1.09,72.92,1.02
716,716,0,0,0,0,0,0,12.57,0,0,12.08,0,0,0,0,0,1.01,0,1.59,72.75,1.01
717,717,0,0,0,0,0,8.16,0,0,0,9.03,0,0,0,0,0,1.74,0,1.18,79.88,1.01
718,718,0,0,10.5,0,0,0,0,0,9.4,0,0,0,0,0,0,3,0,1.49,75.52,1.01
719,719,8.7,12.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0,1.03,76.25,1.03
720,720,11.55,0,0,0,0,0,0,0,11.93,0,0,0,0,0,0,2.68,0,1.23,72.6,1.02
721,721,0,0,12.85,0,0,9.52,0,0,0,0,0,0,0,0,0,1.2,0,1.35,75.09,1.02
722,722,0,8.66,9.75,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,2.3,76.51,1.02
723,723,0,0,11.28,0,0,8.6,0,0,0,0,0,0,0,0,0,2.9,0,2.85,74.37,1.02
724,724,11.4,0,9.89,0,0,0,0,0,0,0,0,0,0,0,0,1.43,0,1.7,75.58,1.02
725,725,0,12.78,0,0,0,0,0,0,12.76,0,0,0,0,0,0,1.8,0,2.12,70.53,1.02
726,726,0,9.91,0,0,0,0,0,0,0,0,9.15,0,0,0,0,2.72,0,1.01,77.22,1.02
727,727,0,0,0,0,0,0,9.29,0,0,10.6,0,0,0,0,0,2.96,0,2.54,74.61,1.01
728,728,11.59,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1.03,0,1.02,78.36,1.02
729,729,0,0,0,0,0,0,0,0,0,8.25,11.71,0,0,0,0,1.49,0,1.62,76.93,1.01
730,730,0,0,0,9.98,0,0,0,0,0,12.36,0,0,0,0,0,1.97,0,1.31,74.38,1.02
731,731,0,11.15,0,0,0,0,0,11.24,0,0,0,0,0,0,0,2.26,0,1.04,74.24,1.02
732,732,0,10.22,0,0,0,10.22,0,0,0,0,0,0,0,0,0,1.62,0,2,75.94,1.02
733,733,0,11.99,0,0,0,0,0,0,0,11.85,0,0,0,0,0,1.15,0,2.86,72.15,1.02
734,734,0,0,12.76,0,8.7,0,0,0,0,0,0,0,0,0,0,1.05,0,3.08,74.41,1.02
735,735,8.21,0,0,0,0,0,12.98,0,0,0,0,0,0,0,0,2.64,0,3.03,73.14,1.02
736,736,0,0,0,0,0,10.06,0,0,0,11.71,0,0,0,0,0,2.86,0,3.09,72.28,1.02
737,737,0,10.47,0,0,0,0,0,0,0,8.95,0,0,0,0,0,2.28,0,2.57,75.73,1.02
738,738,0,0,0,0,0,0,12.24,10.82,0,0,0,0,0,0,0,1.71,0,1.53,73.69,1.02
739,739,0,0,8.9,0,0,0,0,0,0,8.12,0,0,0,0,0,2.89,0,1.3,78.79,1.01
740,740,0,11.61,0,0,0,0,9.64,0,0,0,0,0,0,0,0,2.45,0,2.73,73.57,1.02
741,741,0,0,12.53,0,0,0,8.57,0,0,0,0,0,0,0,0,1.6,0,1.24,76.06,1.01
742,742,11.18,0,0,0,0,0,0,0,0,12.19,0,0,0,0,0,2.57,0,2.43,71.64,1.02
